wdpa_id,date,population
342347,2004-01-01,393.365109457518
902858,2004-01-01,55074.5270981789
197,2005-01-01,2841.87981152534
227,2005-01-01,19255.4962718705
3305,2005-01-01,5255.47941851616
3306,2005-01-01,1852.16384273767
3307,2005-01-01,3255.44240736961
3311,2005-01-01,1615.75695514679
3314,2005-01-01,1899.86394435167
12226,2005-01-01,3490.32431054115
12229,2005-01-01,1426.98425531387
12241,2005-01-01,831.928025722504
12570,2005-01-01,363.271268844604
12572,2005-01-01,539.353107452393
20224,2005-01-01,4325.69529253244
20230,2005-01-01,2300.79404443502
28850,2005-01-01,435.171845674515
30604,2005-01-01,2380.0669465661
30605,2005-01-01,23098.4657972455
30606,2005-01-01,708.164209485054
30614,2005-01-01,8221.53455543518
30618,2005-01-01,80306.0657778978
67670,2005-01-01,11.0568520899978
102817,2005-01-01,701.572036385536
102910,2005-01-01,1921.35138845444
107569,2005-01-01,7578.19172629714
115079,2005-01-01,1083.02670049667
116297,2005-01-01,1262.00191760063
220034,2005-01-01,506.464506738426
301932,2005-01-01,833.809967041016
302086,2005-01-01,331.325169563293
306780,2005-01-01,505.974679747596
342347,2005-01-01,400.866461012047
902858,2005-01-01,55926.0754817426
197,2006-01-01,2936.0269806385
227,2006-01-01,19892.7592902186
3305,2006-01-01,4775.25026535988
3306,2006-01-01,1756.94759398699
3307,2006-01-01,3157.11301898956
3311,2006-01-01,1645.71655392647
3314,2006-01-01,1934.58565825224
12226,2006-01-01,3476.89118170738
12229,2006-01-01,1398.92171895504
12241,2006-01-01,855.227209091187
12570,2006-01-01,388.577138900757
12572,2006-01-01,577.4787940979
20224,2006-01-01,4345.12490326166
20230,2006-01-01,2236.62827050686
28850,2006-01-01,451.999476194382
30604,2006-01-01,2429.92354756594
30605,2006-01-01,23722.7204169631
30606,2006-01-01,698.682825744152
30614,2006-01-01,7960.52748394013
30618,2006-01-01,83646.3618184328
67670,2006-01-01,11.3339172307024
102817,2006-01-01,712.799339294434
102910,2006-01-01,2072.11290550232
107569,2006-01-01,7683.80270192027
115079,2006-01-01,1121.45220398903
116297,2006-01-01,1209.16509699821
220034,2006-01-01,536.936906369461
301932,2006-01-01,804.675560951233
302086,2006-01-01,331.781354904175
306780,2006-01-01,510.187058251118
342347,2006-01-01,409.147272758128
902858,2006-01-01,56860.4966471791
197,2007-01-01,2757.25131750107
227,2007-01-01,20223.2716300258
3305,2007-01-01,4648.72581934929
3306,2007-01-01,1590.58016753197
3307,2007-01-01,3438.91420829296
3311,2007-01-01,1755.99007749557
3314,2007-01-01,1951.14959603548
12226,2007-01-01,3461.24128079414
12229,2007-01-01,1504.76589727402
12241,2007-01-01,814.94969201088
12570,2007-01-01,394.262091636658
12572,2007-01-01,551.333407402039
20224,2007-01-01,4261.87292540073
20230,2007-01-01,2044.48787927628
28850,2007-01-01,416.954115390778
30604,2007-01-01,2263.14368581772
30605,2007-01-01,24140.592264533
30606,2007-01-01,672.742408275604
30614,2007-01-01,7769.48502540588
30618,2007-01-01,87583.2448891997
67670,2007-01-01,10.564236364924
102817,2007-01-01,686.501913666725
102910,2007-01-01,2005.51734733582
107569,2007-01-01,7750.40153086185
115079,2007-01-01,1175.79538035393
116297,2007-01-01,1204.22624921799
220034,2007-01-01,572.940391586188
301932,2007-01-01,784.223605155945
302086,2007-01-01,312.557488441467
306780,2007-01-01,518.124184580753
342347,2007-01-01,433.544562936178
902858,2007-01-01,56216.2723239362
197,2008-01-01,3034.28127360344
227,2008-01-01,20808.034573124
3305,2008-01-01,5047.67443132401
3306,2008-01-01,1768.8851082921
3307,2008-01-01,3703.56926739216
3311,2008-01-01,1827.79364657402
3314,2008-01-01,2099.03712016344
12226,2008-01-01,3795.52393293381
12229,2008-01-01,1615.79540205002
12241,2008-01-01,896.126902103424
12570,2008-01-01,408.91086769104
12572,2008-01-01,557.416637420654
20224,2008-01-01,4334.63815736771
20230,2008-01-01,2247.67630165815
28850,2008-01-01,448.918779492378
