wdpa_id,date,monthly_sum_frp_gw,monthly_fires
102910,2011-11-01,43.8,6
115079,2011-11-01,21.4,2
302086,2011-11-01,14,1
342347,2011-11-01,19.7,2
902858,2011-11-01,67.4,8
227,2011-12-01,63.5,4
3314,2011-12-01,26.2,2
30605,2011-12-01,41.1,4
30614,2011-12-01,26.2,2
30618,2011-12-01,200.8,14
67670,2011-12-01,22.3,1
102910,2011-12-01,40.2,2
107569,2011-12-01,21.4,3
227,2012-01-01,12.9,2
12572,2012-01-01,6.6,1
20230,2012-01-01,7.5,1
30605,2012-01-01,43.6,4
30614,2012-01-01,18.3,2
30618,2012-01-01,73.7,7
102910,2012-01-01,16.3,2
107569,2012-01-01,6.8,1
116297,2012-01-01,5.2,1
342347,2012-01-01,13.6,1
902858,2012-01-01,23.5,3
197,2012-02-01,17.8,2
227,2012-02-01,56.3,4
3311,2012-02-01,54.9,3
3314,2012-02-01,54.9,3
12241,2012-02-01,38.2,1
12570,2012-02-01,30.9,1
20224,2012-02-01,11.5,1
28850,2012-02-01,54.9,3
30605,2012-02-01,109.1,12
30614,2012-02-01,45.2,4
30618,2012-02-01,443,15
67670,2012-02-01,11,1
102910,2012-02-01,52.4,2
107569,2012-02-01,49.8,6
115079,2012-02-01,54.5,3
302086,2012-02-01,80.1,4
902858,2012-02-01,59.9,6
197,2012-03-01,61.1,4
227,2012-03-01,402.9,13
3305,2012-03-01,402,9
3306,2012-03-01,33.9,4
3311,2012-03-01,77.8,2
12226,2012-03-01,45.4,1
12570,2012-03-01,1855.2,28
12572,2012-03-01,560,18
20224,2012-03-01,613.1,7
20230,2012-03-01,463.5,17
28850,2012-03-01,15.5,2
30604,2012-03-01,49.4,1
30605,2012-03-01,3670.5,91
30606,2012-03-01,67.7,7
30614,2012-03-01,654.4,23
30618,2012-03-01,6184.9,178
67670,2012-03-01,117.7,6
102910,2012-03-01,858.1,33
107569,2012-03-01,960.4,20
115079,2012-03-01,1480.1,32
116297,2012-03-01,126,6
301932,2012-03-01,158.5,4
302086,2012-03-01,272,6
306780,2012-03-01,891.5,15
342347,2012-03-01,153.9,10
902858,2012-03-01,882.2,40
197,2012-04-01,601.2,21
227,2012-04-01,5995.6,184
3305,2012-04-01,333.1,10
3306,2012-04-01,699.6,9
3307,2012-04-01,700,20
3311,2012-04-01,134.5,8
3314,2012-04-01,712,26
12226,2012-04-01,192.5,11
12229,2012-04-01,14.1,1
12241,2012-04-01,16.9,1
12570,2012-04-01,608.1,24
12572,2012-04-01,701.8,24
20224,2012-04-01,8922.8,72
20230,2012-04-01,2504,46
28850,2012-04-01,250,13
30604,2012-04-01,928.2,21
30605,2012-04-01,14567.7,371
30606,2012-04-01,1196.7,38
30614,2012-04-01,4070.6,85
30618,2012-04-01,22415.8,476
67670,2012-04-01,165,10
102910,2012-04-01,2182.7,49
107569,2012-04-01,2642.2,71
115079,2012-04-01,786.7,31
116297,2012-04-01,1013.9,20
301932,2012-04-01,255.1,6
302086,2012-04-01,399.4,18
306780,2012-04-01,3895.9,63
342347,2012-04-01,897.6,21
902858,2012-04-01,10197.3,263
197,2012-05-01,978.1,26
227,2012-05-01,3033.1,100
3305,2012-05-01,337.3,25
3306,2012-05-01,184,6
3307,2012-05-01,508.5,18
3311,2012-05-01,62.2,5
3314,2012-05-01,589.2,17
12226,2012-05-01,218.2,8
12229,2012-05-01,29.6,2
12241,2012-05-01,47.3,3
12570,2012-05-01,371.6,13
12572,2012-05-01,163.6,8
20224,2012-05-01,2849.7,80
20230,2012-05-01,701.9,26
28850,2012-05-01,133.9,6
30604,2012-05-01,403.8,15
30605,2012-05-01,8467.5,230
30606,2012-05-01,2338.4,54
30614,2012-05-01,1694.9,72
30618,2012-05-01,15761.9,393
67670,2012-05-01,470.5,18
102910,2012-05-01,769,27
107569,2012-05-01,3735.3,91
115079,2012-05-01,475.1,21
116297,2012-05-01,892.3,27
220034,2012-05-01,19.6,1
301932,2012-05-01,181.8,12
302086,2012-05-01,615.4,17
306780,2012-05-01,2086.7,61
342347,2012-05-01,635.1,23
902858,2012-05-01,9396.6,267
197,2012-06-01,66.2,2
227,2012-06-01,142.1,2
3307,2012-06-01,57.4,3
12570,2012-06-01,31.4,3
20230,2012-06-01,9.1,1
28850,2012-06-01,25.1,1
30605,2012-06-01,1100.8,14
30606,2012-06-01,25.6,1
30614,2012-06-01,62.2,5
30618,2012-06-01,434.6,20
107569,2012-06-01,1149.8,14
115079,2012-06-01,31.4,3
116297,2012-06-01,21.3,2
302086,2012-06-01,23.5,2
342347,2012-06-01,16.4,2
902858,2012-06-01,660.7,21
3307,2012-07-01,9.4,1
3311,2012-07-01,5.7,1
12226,2012-07-01,9.4,1
20224,2012-07-01,5.2,1
20230,2012-07-01,37.1,2
28850,2012-07-01,5.7,1
30614,2012-07-01,37.1,2
30618,2012-07-01,37.1,2
342347,2012-07-01,14,1
902858,2012-07-01,37.1,2
227,2012-08-01,7.9,1
30605,2012-08-01,202.9,6
30618,2012-08-01,109.7,3
107569,2012-08-01,219.6,6
302086,2012-08-01,88.2,2
342347,2012-08-01,117.7,2
902858,2012-08-01,10.5,1
197,2012-09-01,5.4,1
3305,2012-09-01,53.4,4
3307,2012-09-01,53.4,4
20224,2012-09-01,62,6
20230,2012-09-01,53.4,4
30605,2012-09-01,87.2,7
30618,2012-09-01,65,5
107569,2012-09-01,39.7,3
342347,2012-09-01,29.1,3
902858,2012-09-01,201.6,11
197,2012-10-01,15.8,2
227,2012-10-01,37.7,3
3311,2012-10-01,32,3
12226,2012-10-01,8.7,1
12570,2012-10-01,114.2,11
12572,2012-10-01,163.4,11
20224,2012-10-01,8.7,1
20230,2012-10-01,10.7,1
28850,2012-10-01,32,3
30605,2012-10-01,75.2,7
30606,2012-10-01,6.2,1
30614,2012-10-01,17.7,2
30618,2012-10-01,595.8,56
67670,2012-10-01,7.8,1
102910,2012-10-01,120.3,5
107569,2012-10-01,15.8,2
115079,2012-10-01,135.9,14
302086,2012-10-01,36.9,3
342347,2012-10-01,24.5,2
902858,2012-10-01,154.8,16
227,2012-11-01,63.1,8
3314,2012-11-01,47,5
12570,2012-11-01,23.7,2
12572,2012-11-01,34.4,3
20224,2012-11-01,51.3,2
20230,2012-11-01,15.3,2
30605,2012-11-01,99.7,9
30606,2012-11-01,17.1,2
30614,2012-11-01,70,8
30618,2012-11-01,329.1,29
67670,2012-11-01,5.4,1
102910,2012-11-01,58.8,5
107569,2012-11-01,7.2,1
115079,2012-11-01,46.9,3
902858,2012-11-01,28.7,4
197,2012-12-01,23.2,2
227,2012-12-01,62.1,6
3314,2012-12-01,46.5,5
12572,2012-12-01,20,3
20224,2012-12-01,23.9,3
20230,2012-12-01,6.2,1
30605,2012-12-01,65.7,7
30614,2012-12-01,86.5,7
30618,2012-12-01,888.1,29
67670,2012-12-01,15.1,1
102910,2012-12-01,13,1
107569,2012-12-01,29.9,2
306780,2012-12-01,14.3,2
342347,2012-12-01,180,2
902858,2012-12-01,99.1,7
20230,2013-01-01,32.9,2
30605,2013-01-01,12.5,2
30614,2013-01-01,32.9,2
30618,2013-01-01,44.6,4
107569,2013-01-01,16.6,3
342347,2013-01-01,84.1,7
902858,2013-01-01,32.9,2
197,2013-02-01,11.9,1
227,2013-02-01,6.7,1
3305,2013-02-01,49.2,5
3307,2013-02-01,28.2,2
3311,2013-02-01,415.8,17
3314,2013-02-01,17.6,2
12241,2013-02-01,166.3,5
12570,2013-02-01,13.5,1
12572,2013-02-01,38,3
20224,2013-02-01,169.2,12
20230,2013-02-01,38.2,3
28850,2013-02-01,211.4,8
30605,2013-02-01,549.1,31
30606,2013-02-01,35.4,2
30614,2013-02-01,112.6,8
30618,2013-02-01,1150.9,57
67670,2013-02-01,80.1,4
102910,2013-02-01,132.8,10
107569,2013-02-01,327.7,20
115079,2013-02-01,113.3,8
116297,2013-02-01,34.6,2
301932,2013-02-01,41.6,3
302086,2013-02-01,38.7,2
306780,2013-02-01,217,9
342347,2013-02-01,665.2,16
902858,2013-02-01,600.4,20
197,2013-03-01,509.7,9
227,2013-03-01,369.6,21
3306,2013-03-01,210.1,12
3307,2013-03-01,631.5,9
3311,2013-03-01,1179.4,40
3314,2013-03-01,370.6,10
12226,2013-03-01,390.1,13
12229,2013-03-01,101.8,3
12241,2013-03-01,99.7,5
12570,2013-03-01,779.1,24
12572,2013-03-01,1120.4,30
20224,2013-03-01,2965.1,51
20230,2013-03-01,841.2,19
28850,2013-03-01,806.8,29
30605,2013-03-01,6120.7,169
30606,2013-03-01,1083.2,19
30614,2013-03-01,1673.1,42
30618,2013-03-01,8398.1,273
67670,2013-03-01,59.3,3
102910,2013-03-01,935.6,41
107569,2013-03-01,3165,82
115079,2013-03-01,1324.6,36
116297,2013-03-01,726.2,15
220034,2013-03-01,115.7,2
301932,2013-03-01,17.2,2
302086,2013-03-01,628.9,19
306780,2013-03-01,2157.7,24
342347,2013-03-01,2219.1,53
902858,2013-03-01,3127.5,110
197,2013-04-01,2577.1,74
227,2013-04-01,4382,127
3305,2013-04-01,970.6,27
3306,2013-04-01,2532.3,36
3307,2013-04-01,746.1,32
3311,2013-04-01,949.8,28
3314,2013-04-01,4128.3,118
12226,2013-04-01,1584.4,63
12229,2013-04-01,161.3,9
12241,2013-04-01,461.2,16
12570,2013-04-01,2025.8,57
12572,2013-04-01,3536.7,89
20224,2013-04-01,14184.6,154
20230,2013-04-01,6615.9,131
28850,2013-04-01,1072.6,28
30604,2013-04-01,1912.3,29
30605,2013-04-01,19816.4,570
30606,2013-04-01,3742.4,77
30614,2013-04-01,16402.5,325
30618,2013-04-01,50305.2,1177
67670,2013-04-01,919.3,30
102910,2013-04-01,4771.4,110
107569,2013-04-01,4178.9,112
115079,2013-04-01,2171.4,61
116297,2013-04-01,5403.4,95
220034,2013-04-01,74.5,3
301932,2013-04-01,1567.3,24
302086,2013-04-01,343.6,18
306780,2013-04-01,9179.1,208
342347,2013-04-01,3162.9,74
902858,2013-04-01,28299,647
197,2013-05-01,1144.2,34
227,2013-05-01,7518.3,268
3305,2013-05-01,129.5,10
3306,2013-05-01,706.5,16
3307,2013-05-01,997.5,28
3311,2013-05-01,1192.9,42
3314,2013-05-01,2236.6,65
12226,2013-05-01,2463.5,72
12229,2013-05-01,80.3,6
12241,2013-05-01,94.2,5
12570,2013-05-01,700.4,23
12572,2013-05-01,2004.3,38
20224,2013-05-01,4586.7,87
20230,2013-05-01,2260.9,61
28850,2013-05-01,367,11
30604,2013-05-01,255.2,7
30605,2013-05-01,14285.9,470
30606,2013-05-01,1916.7,51
30614,2013-05-01,5163.8,145
30618,2013-05-01,21930.9,640
67670,2013-05-01,3128.8,104
102910,2013-05-01,2828.9,52
107569,2013-05-01,6106.4,174
115079,2013-05-01,1053.5,32
116297,2013-05-01,1469,29
220034,2013-05-01,238.4,11
301932,2013-05-01,187.2,13
302086,2013-05-01,625.2,14
306780,2013-05-01,3285.3,67
342347,2013-05-01,16640.4,268
902858,2013-05-01,18253.1,378
227,2013-06-01,63.2,4
3305,2013-06-01,27,3
3311,2013-06-01,19,2
3314,2013-06-01,19,2
20224,2013-06-01,71.5,4
20230,2013-06-01,60.9,3
30605,2013-06-01,98.7,7
30614,2013-06-01,140.4,8
30618,2013-06-01,142.8,8
67670,2013-06-01,70.2,6
107569,2013-06-01,21.1,2
116297,2013-06-01,9,1
301932,2013-06-01,9,1
342347,2013-06-01,50.4,4
902858,2013-06-01,436.2,13
3305,2013-07-01,88.2,4
3306,2013-07-01,105,4
3314,2013-07-01,36,1
20224,2013-07-01,61.3,4
20230,2013-07-01,123.4,5
30605,2013-07-01,19,1
30614,2013-07-01,226.8,6
30618,2013-07-01,140.6,4
107569,2013-07-01,19,1
116297,2013-07-01,18.4,1
301932,2013-07-01,19.2,1
342347,2013-07-01,158.3,6
902858,2013-07-01,140.6,4
3305,2013-08-01,39.9,3
3306,2013-08-01,18.7,2
20224,2013-08-01,57.8,4
20230,2013-08-01,39.9,3
30605,2013-08-01,15.6,2
30614,2013-08-01,39.2,2
30618,2013-08-01,86.3,6
67670,2013-08-01,17,1
102910,2013-08-01,7.7,1
107569,2013-08-01,5.3,1
220034,2013-08-01,48.6,2
301932,2013-08-01,21.2,1
342347,2013-08-01,73.7,5
902858,2013-08-01,39.2,2
197,2013-09-01,9.4,1
20224,2013-09-01,42.6,4
20230,2013-09-01,4.9,1
30605,2013-09-01,29.5,4
30614,2013-09-01,4.9,1
30618,2013-09-01,82.2,9
102910,2013-09-01,8.4,1
107569,2013-09-01,6.4,1
115079,2013-09-01,5,1
902858,2013-09-01,73.2,6
3305,2013-10-01,27.9,2
3307,2013-10-01,27.9,2
12570,2013-10-01,15.5,1
12572,2013-10-01,15.5,1
20224,2013-10-01,43.1,3
20230,2013-10-01,27.9,2
30605,2013-10-01,59.1,5
30618,2013-10-01,54.3,6
107569,2013-10-01,59.1,5
115079,2013-10-01,15.5,1
302086,2013-10-01,6.6,1
902858,2013-10-01,6,1
227,2013-11-01,10.7,2
12226,2013-11-01,29.7,2
12572,2013-11-01,7.3,1
30605,2013-11-01,24,2
30618,2013-11-01,143.4,16
102910,2013-11-01,12.5,1
227,2013-12-01,6.1,1
3305,2013-12-01,104.4,6
3307,2013-12-01,15.5,1
3314,2013-12-01,25.9,2
12570,2013-12-01,13.3,1
12572,2013-12-01,13.3,1
20230,2013-12-01,19,2
30605,2013-12-01,61.1,6
30614,2013-12-01,36.5,3
30618,2013-12-01,282.8,15
116297,2013-12-01,34.8,2
301932,2013-12-01,34.8,2
342347,2013-12-01,7.2,1
902858,2013-12-01,19,2
12572,2014-01-01,9.2,1
30605,2014-01-01,14.7,1
30618,2014-01-01,74.1,8
102910,2014-01-01,7.3,1
227,2014-02-01,15.5,3
3305,2014-02-01,9.2,1
3307,2014-02-01,9.3,1
3311,2014-02-01,4.3,1
3314,2014-02-01,4.3,1
12226,2014-02-01,16.1,2
20224,2014-02-01,142.7,3
20230,2014-02-01,11.1,2
30605,2014-02-01,65.7,7
30614,2014-02-01,11.1,2
30618,2014-02-01,146.4,12
67670,2014-02-01,11.6,1
102910,2014-02-01,24.3,3
107569,2014-02-01,52.8,5
301932,2014-02-01,18.5,2
302086,2014-02-01,8.7,1
306780,2014-02-01,22.9,2
342347,2014-02-01,8,1
902858,2014-02-01,77.7,5
197,2014-03-01,81.3,4
227,2014-03-01,497.4,20
3305,2014-03-01,46.4,3
3306,2014-03-01,201.3,8
3311,2014-03-01,180.7,9
3314,2014-03-01,144.5,8
12226,2014-03-01,120,5
12241,2014-03-01,67.1,6
12570,2014-03-01,591.8,26
12572,2014-03-01,664.9,32
20224,2014-03-01,2020.7,28
20230,2014-03-01,674.9,19
28850,2014-03-01,56.6,6
30605,2014-03-01,2571.1,83
30606,2014-03-01,119.4,4
30614,2014-03-01,945.7,30
30618,2014-03-01,7337.3,247
67670,2014-03-01,66.1,2
102910,2014-03-01,527.8,26
107569,2014-03-01,1216.5,37
115079,2014-03-01,838.4,37
116297,2014-03-01,186.4,7
301932,2014-03-01,59.1,4
302086,2014-03-01,696.4,22
306780,2014-03-01,376.5,13
342347,2014-03-01,190.4,9
902858,2014-03-01,1305,46
197,2014-04-01,1343,37
227,2014-04-01,4614.2,119
3305,2014-04-01,367.5,22
3306,2014-04-01,210,8
3307,2014-04-01,243.5,13
3311,2014-04-01,496.4,22
3314,2014-04-01,1571,57
12226,2014-04-01,175.2,8
12229,2014-04-01,88.9,6
12241,2014-04-01,106,5
12570,2014-04-01,1220.1,43
12572,2014-04-01,1846.8,53
20224,2014-04-01,18169.4,216
20230,2014-04-01,1922.5,66
28850,2014-04-01,819.4,28
30604,2014-04-01,369.4,9
30605,2014-04-01,8744.4,239
30606,2014-04-01,2943.9,54
30614,2014-04-01,4544.8,159
30618,2014-04-01,30975.3,875
67670,2014-04-01,581.9,16
102910,2014-04-01,3169.2,93
107569,2014-04-01,1426.2,37
115079,2014-04-01,1754.5,46
116297,2014-04-01,1358.3,49
220034,2014-04-01,31.6,1
301932,2014-04-01,264,15
302086,2014-04-01,1524.9,34
306780,2014-04-01,3022.6,65
342347,2014-04-01,783.1,23
902858,2014-04-01,14032,344
197,2014-05-01,205.9,9
227,2014-05-01,3216.1,112
3305,2014-05-01,7.4,1
3306,2014-05-01,6.4,1
3307,2014-05-01,297.9,11
3311,2014-05-01,115.2,3
3314,2014-05-01,164.3,7
12226,2014-05-01,111.7,7
12241,2014-05-01,99.9,2
12570,2014-05-01,114.6,7
12572,2014-05-01,97,6
20224,2014-05-01,1990.1,36
20230,2014-05-01,368.6,18
28850,2014-05-01,50.5,2
30604,2014-05-01,49.5,1
30605,2014-05-01,2553.3,103
30606,2014-05-01,250.7,9
30614,2014-05-01,491.8,26
30618,2014-05-01,2615.3,101
67670,2014-05-01,430.9,10
102910,2014-05-01,425.2,10
107569,2014-05-01,677.8,29
115079,2014-05-01,189.3,12
116297,2014-05-01,47.5,5
220034,2014-05-01,73.6,6
301932,2014-05-01,7.4,1
302086,2014-05-01,76.4,5
306780,2014-05-01,355.1,9
342347,2014-05-01,294.9,10
902858,2014-05-01,1996.4,66
227,2014-06-01,22.1,2
3305,2014-06-01,61.1,3
3306,2014-06-01,77.3,4
3307,2014-06-01,19.1,2
3314,2014-06-01,48.9,3
12570,2014-06-01,14.4,1
12572,2014-06-01,14.4,1
20224,2014-06-01,881.9,22
20230,2014-06-01,92.2,6
30605,2014-06-01,51.3,4
30614,2014-06-01,485.4,19
30618,2014-06-01,1598.8,41
107569,2014-06-01,32.3,3
115079,2014-06-01,14.4,1
116297,2014-06-01,9.1,1
306780,2014-06-01,45.5,2
342347,2014-06-01,8.6,1
902858,2014-06-01,691.3,24
197,2014-07-01,16.4,2
227,2014-07-01,23.5,1
20224,2014-07-01,529.6,22
30605,2014-07-01,33.1,3
30606,2014-07-01,35.5,3
30614,2014-07-01,89,2
30618,2014-07-01,151.9,7
107569,2014-07-01,21,2
116297,2014-07-01,89,2
342347,2014-07-01,42.8,2
902858,2014-07-01,293,15
197,2014-08-01,18.9,1
227,2014-08-01,7.4,1
20224,2014-08-01,253.1,13
20230,2014-08-01,22.9,3
30605,2014-08-01,50,4
30606,2014-08-01,52.2,3
30614,2014-08-01,49.6,6
30618,2014-08-01,145.5,11
107569,2014-08-01,79.2,5
116297,2014-08-01,10.9,1
306780,2014-08-01,58.7,1
342347,2014-08-01,58.9,5
902858,2014-08-01,133.5,12
3306,2014-09-01,28.8,1
12570,2014-09-01,28.5,2
12572,2014-09-01,5.6,1
20224,2014-09-01,33.2,3
20230,2014-09-01,97.5,4
30605,2014-09-01,15,1
30614,2014-09-01,97.5,4
30618,2014-09-01,197.6,12
102910,2014-09-01,5.6,1
107569,2014-09-01,21.7,2
115079,2014-09-01,52.3,5
302086,2014-09-01,40.8,3
342347,2014-09-01,10.3,1
902858,2014-09-01,97.5,4
197,2014-10-01,37.5,3
227,2014-10-01,14.8,2
12570,2014-10-01,7.2,1
20224,2014-10-01,4.7,1
30605,2014-10-01,62.6,6
30618,2014-10-01,77.7,6
102910,2014-10-01,17.7,2
107569,2014-10-01,25.9,3
115079,2014-10-01,22.7,2
302086,2014-10-01,15.5,1
342347,2014-10-01,14.8,1
902858,2014-10-01,168.3,8
227,2014-11-01,21.6,3
3314,2014-11-01,6.5,1
12226,2014-11-01,36.9,2
12570,2014-11-01,31.2,4
12572,2014-11-01,38.2,5
20224,2014-11-01,45.5,4
30605,2014-11-01,51.1,8
30606,2014-11-01,11.5,1
30614,2014-11-01,6.5,1
30618,2014-11-01,428.3,43
102910,2014-11-01,100.4,8
115079,2014-11-01,38.6,5
220034,2014-11-01,3.7,1
227,2014-12-01,59.4,3
3314,2014-12-01,28.1,3
12226,2014-12-01,23.2,1
12570,2014-12-01,32.3,5
12572,2014-12-01,24.6,4
30605,2014-12-01,69.7,8
30606,2014-12-01,7.2,1
30614,2014-12-01,28.1,3
30618,2014-12-01,294.3,24
67670,2014-12-01,6.5,1
102910,2014-12-01,39.5,5
107569,2014-12-01,32.6,3
115079,2014-12-01,39.3,6
302086,2014-12-01,11,2
902858,2014-12-01,17.3,2
30605,2015-01-01,3.5,1
30606,2015-01-01,9.5,1
306780,2015-01-01,7.3,1
342347,2015-01-01,8.9,1
902858,2015-01-01,9.3,1
197,2015-02-01,20.2,1
227,2015-02-01,55.1,3
3311,2015-02-01,25.8,2
12226,2015-02-01,22.7,1
12570,2015-02-01,5.3,1
12572,2015-02-01,5.3,1
20224,2015-02-01,39.5,3
28850,2015-02-01,34.2,3
30605,2015-02-01,134.3,12
30606,2015-02-01,73.9,3
30618,2015-02-01,340.6,17
67670,2015-02-01,77,2
102910,2015-02-01,35.1,3
107569,2015-02-01,139.3,9
115079,2015-02-01,36.7,4
302086,2015-02-01,31.4,3
306780,2015-02-01,74.2,3
342347,2015-02-01,303.6,9
902858,2015-02-01,47.8,2
197,2015-03-01,110.8,4
227,2015-03-01,61.9,4
3306,2015-03-01,44.8,4
3307,2015-03-01,71.4,4
3311,2015-03-01,73.6,3
3314,2015-03-01,537.7,20
12226,2015-03-01,59.5,3
12241,2015-03-01,12.5,1
12570,2015-03-01,326.7,10
12572,2015-03-01,150.7,10
20224,2015-03-01,1418.7,60
20230,2015-03-01,424.6,11
28850,2015-03-01,154.2,2
30605,2015-03-01,648.1,38
30606,2015-03-01,416.8,15
30614,2015-03-01,915.9,31
30618,2015-03-01,3848.8,122
67670,2015-03-01,62,3
102910,2015-03-01,224.8,7
107569,2015-03-01,401,22
115079,2015-03-01,405.9,10
116297,2015-03-01,262.1,1
220034,2015-03-01,36.5,1
302086,2015-03-01,69.7,7
306780,2015-03-01,1459.4,30
342347,2015-03-01,696.8,23
902858,2015-03-01,1170.3,40
197,2015-04-01,3709.1,58
227,2015-04-01,3861.9,126
3305,2015-04-01,2130.5,53
3306,2015-04-01,1071.3,29
3307,2015-04-01,1093.7,29
3311,2015-04-01,1615.3,44
3314,2015-04-01,5506.6,127
12226,2015-04-01,729.6,31
12241,2015-04-01,1068.3,22
12570,2015-04-01,417.1,18
12572,2015-04-01,402.6,17
20224,2015-04-01,12134.9,194
20230,2015-04-01,8569.2,147
28850,2015-04-01,1476.2,36
30604,2015-04-01,984.8,32
30605,2015-04-01,6556.7,238
30606,2015-04-01,3762.1,75
30614,2015-04-01,14946.6,273
30618,2015-04-01,31639.4,652
67670,2015-04-01,162.9,15
102910,2015-04-01,947.3,34
107569,2015-04-01,2104.9,58
115079,2015-04-01,480.8,20
116297,2015-04-01,7292.3,117
220034,2015-04-01,65.2,4
301932,2015-04-01,1018,22
302086,2015-04-01,207.2,9
306780,2015-04-01,13153.5,211
342347,2015-04-01,23455.2,345
902858,2015-04-01,34455.4,572
197,2015-05-01,696.6,18
227,2015-05-01,8539.5,242
3305,2015-05-01,105,5
3306,2015-05-01,104,2
3307,2015-05-01,146.2,5
3311,2015-05-01,943.1,27
3314,2015-05-01,854.8,26
12226,2015-05-01,168.1,8
12229,2015-05-01,113.8,5
12241,2015-05-01,301.1,11
12570,2015-05-01,649.5,16
12572,2015-05-01,435.9,13
20224,2015-05-01,3256.6,85
20230,2015-05-01,995,30
28850,2015-05-01,643.3,19
30604,2015-05-01,342.2,11
30605,2015-05-01,7681.4,253
30606,2015-05-01,1366.4,32
30614,2015-05-01,2174,59
30618,2015-05-01,11476.5,295
67670,2015-05-01,1107.3,45
102910,2015-05-01,1161.9,35
107569,2015-05-01,3597.8,112
115079,2015-05-01,403.6,15
116297,2015-05-01,1039.8,20
220034,2015-05-01,103.7,6
301932,2015-05-01,272.6,8
302086,2015-05-01,365.4,10
306780,2015-05-01,2414.6,86
342347,2015-05-01,10548.2,316
902858,2015-05-01,9225.9,204
227,2015-06-01,28.2,1
12226,2015-06-01,40,1
20224,2015-06-01,35.6,3
30605,2015-06-01,38.7,3
30614,2015-06-01,17.6,1
30618,2015-06-01,107.1,7
67670,2015-06-01,46.9,2
116297,2015-06-01,17.6,1
306780,2015-06-01,42.5,4
342347,2015-06-01,75.9,3
902858,2015-06-01,40.8,3
3311,2015-07-01,5.5,1
12226,2015-07-01,85.8,7
20224,2015-07-01,252,16
20230,2015-07-01,69.8,5
30605,2015-07-01,37.3,2
30614,2015-07-01,163.7,11
30618,2015-07-01,165,10
107569,2015-07-01,29.9,1
306780,2015-07-01,355.5,2
342347,2015-07-01,102.6,5
902858,2015-07-01,308.9,15
197,2015-08-01,22.8,1
3306,2015-08-01,28.4,1
3314,2015-08-01,61.9,4
12226,2015-08-01,86.3,5
12241,2015-08-01,12.5,1
12570,2015-08-01,34.1,2
12572,2015-08-01,39.9,3
20224,2015-08-01,553.4,30
20230,2015-08-01,59.2,2
30605,2015-08-01,164.3,9
30606,2015-08-01,58.1,2
30614,2015-08-01,229.2,10
30618,2015-08-01,452.2,23
67670,2015-08-01,172.9,2
102910,2015-08-01,9.1,1
107569,2015-08-01,44,3
115079,2015-08-01,34.1,2
220034,2015-08-01,11.4,1
306780,2015-08-01,8.3,1
342347,2015-08-01,264.2,14
902858,2015-08-01,258.4,13
197,2015-09-01,20.7,1
227,2015-09-01,9.4,1
3305,2015-09-01,63.4,3
3306,2015-09-01,6.8,1
12226,2015-09-01,65.7,5
12570,2015-09-01,23.7,3
12572,2015-09-01,15,2
20224,2015-09-01,755.5,35
20230,2015-09-01,25.6,3
30604,2015-09-01,13.7,1
30605,2015-09-01,35.1,3
30606,2015-09-01,42.2,2
30614,2015-09-01,68.8,5
30618,2015-09-01,703.6,31
102910,2015-09-01,15.9,1
107569,2015-09-01,48.9,5
115079,2015-09-01,6.9,1
116297,2015-09-01,25.2,3
301932,2015-09-01,35.1,2
302086,2015-09-01,5.8,1
306780,2015-09-01,13.7,1
342347,2015-09-01,74.3,5
902858,2015-09-01,386.1,18
197,2015-10-01,38,2
227,2015-10-01,26.4,3
3305,2015-10-01,5.7,1
3307,2015-10-01,12.8,2
3311,2015-10-01,10.4,1
3314,2015-10-01,90.6,6
12226,2015-10-01,8,1
12570,2015-10-01,77.5,3
12572,2015-10-01,117.5,4
20224,2015-10-01,106.4,4
20230,2015-10-01,5.7,1
30605,2015-10-01,42.4,5
30606,2015-10-01,15.5,1
30614,2015-10-01,129.9,7
30618,2015-10-01,770.3,37
67670,2015-10-01,19,2
102910,2015-10-01,72,3
107569,2015-10-01,20.7,3
115079,2015-10-01,303.2,7
902858,2015-10-01,281.1,15
227,2015-11-01,9.1,1
3305,2015-11-01,28.5,2
3306,2015-11-01,14.5,1
3307,2015-11-01,28.5,2
3314,2015-11-01,14.5,1
12572,2015-11-01,63.8,2
20224,2015-11-01,198.3,9
20230,2015-11-01,43,3
30605,2015-11-01,8.3,1
30614,2015-11-01,29,2
30618,2015-11-01,190.3,11
102910,2015-11-01,75.1,3
115079,2015-11-01,35,2
902858,2015-11-01,66.4,3
227,2015-12-01,6.3,1
3314,2015-12-01,45.5,4
12570,2015-12-01,34.5,2
12572,2015-12-01,41.2,3
20230,2015-12-01,71.7,4
30605,2015-12-01,68.6,3
30614,2015-12-01,127,10
30618,2015-12-01,410.1,27
67670,2015-12-01,6.3,1
102910,2015-12-01,38.4,2
107569,2015-12-01,7.2,1
902858,2015-12-01,76.6,5
227,2016-01-01,5.4,1
3307,2016-01-01,14.2,1
12226,2016-01-01,14.2,1
12229,2016-01-01,14.2,1
12570,2016-01-01,45.5,2
12572,2016-01-01,50.1,3
20224,2016-01-01,7.1,1
30618,2016-01-01,153.4,11
102910,2016-01-01,12.6,1
107569,2016-01-01,46.1,3
115079,2016-01-01,45.5,2
306780,2016-01-01,8.3,1
342347,2016-01-01,11.1,1
902858,2016-01-01,12.3,2
3314,2016-02-01,9.9,1
12226,2016-02-01,30.5,1
12570,2016-02-01,26.6,2
12572,2016-02-01,38.3,4
