wdpa_id,landcover_class,date,landcover_area_ha
3314,built_up,2019-01-01,65.2004532153547
12226,built_up,2019-01-01,78.8394240864277
12229,built_up,2019-01-01,104.415902707851
12570,built_up,2019-01-01,31.4192195251375
12572,built_up,2019-01-01,326.715674952704
20224,built_up,2019-01-01,63.4923754047006
20230,built_up,2019-01-01,2.32483560292721
28850,built_up,2019-01-01,3.48744924596846
30604,built_up,2019-01-01,4.61741214904189
30605,built_up,2019-01-01,542.892670623088
30606,built_up,2019-01-01,25.4968996152163
30614,built_up,2019-01-01,1220.42397235113
30618,built_up,2019-01-01,3566.78589744088
67670,built_up,2019-01-01,493.121108015489
102910,built_up,2019-01-01,711.306995730544
107569,built_up,2019-01-01,884.083840916686
115079,built_up,2019-01-01,348.830951019302
116297,built_up,2019-01-01,715.368471426281
220034,built_up,2019-01-01,28.543826681906
301932,built_up,2019-01-01,493.888785073576
302086,built_up,2019-01-01,272.055643744767
306780,built_up,2019-01-01,120.862812446177
342347,built_up,2019-01-01,48.0616517947912
902858,built_up,2019-01-01,2265.4406260252
20230,closed_forest_deciduous_broad_leaf,2019-01-01,1.16080787937343
30614,closed_forest_deciduous_broad_leaf,2019-01-01,1.16080787937343
30618,closed_forest_deciduous_broad_leaf,2019-01-01,1.16080787937343
116297,closed_forest_deciduous_broad_leaf,2019-01-01,1.16080787937343
342347,closed_forest_deciduous_broad_leaf,2019-01-01,475.387317522824
902858,closed_forest_deciduous_broad_leaf,2019-01-01,1.16080784797668
197,closed_forest_evergreen_broad_leaf,2019-01-01,161186.251265001
227,closed_forest_evergreen_broad_leaf,2019-01-01,524331.722406745
3305,closed_forest_evergreen_broad_leaf,2019-01-01,177718.077521652
3306,closed_forest_evergreen_broad_leaf,2019-01-01,187366.367963108
3307,closed_forest_evergreen_broad_leaf,2019-01-01,150826.999324654
3311,closed_forest_evergreen_broad_leaf,2019-01-01,78689.1496053396
3314,closed_forest_evergreen_broad_leaf,2019-01-01,162737.505990489
12226,closed_forest_evergreen_broad_leaf,2019-01-01,117041.234153534
12229,closed_forest_evergreen_broad_leaf,2019-01-01,146519.952458952
12241,closed_forest_evergreen_broad_leaf,2019-01-01,156648.684772965
12570,closed_forest_evergreen_broad_leaf,2019-01-01,8417.02568000022
12572,closed_forest_evergreen_broad_leaf,2019-01-01,14466.1418376532
20224,closed_forest_evergreen_broad_leaf,2019-01-01,199582.067335998
20230,closed_forest_evergreen_broad_leaf,2019-01-01,351697.945469708
28850,closed_forest_evergreen_broad_leaf,2019-01-01,74765.5285954703
30604,closed_forest_evergreen_broad_leaf,2019-01-01,365069.371001988
30605,closed_forest_evergreen_broad_leaf,2019-01-01,255648.900837792
30606,closed_forest_evergreen_broad_leaf,2019-01-01,114669.488048527
30614,closed_forest_evergreen_broad_leaf,2019-01-01,157382.912871963
30618,closed_forest_evergreen_broad_leaf,2019-01-01,323669.930953407
67670,closed_forest_evergreen_broad_leaf,2019-01-01,170525.159778897
102817,closed_forest_evergreen_broad_leaf,2019-01-01,139205.031686807
102910,closed_forest_evergreen_broad_leaf,2019-01-01,24343.6795455235
107569,closed_forest_evergreen_broad_leaf,2019-01-01,107689.137457722
115079,closed_forest_evergreen_broad_leaf,2019-01-01,15476.9217129573
116297,closed_forest_evergreen_broad_leaf,2019-01-01,71811.9403753902
220034,closed_forest_evergreen_broad_leaf,2019-01-01,235438.136721426
301932,closed_forest_evergreen_broad_leaf,2019-01-01,47597.6170963387
302086,closed_forest_evergreen_broad_leaf,2019-01-01,10484.6207890774
306780,closed_forest_evergreen_broad_leaf,2019-01-01,644256.265990502
342347,closed_forest_evergreen_broad_leaf,2019-01-01,783288.984473851
902858,closed_forest_evergreen_broad_leaf,2019-01-01,522622.506556392
227,closed_forest_mixed,2019-01-01,168.38047699745
12226,closed_forest_mixed,2019-01-01,1.16003359405696
12229,closed_forest_mixed,2019-01-01,1.16003359405994
30605,closed_forest_mixed,2019-01-01,89.1764218333155
107569,closed_forest_mixed,2019-01-01,133.157330195296
306780,closed_forest_mixed,2019-01-01,1.1467751022011
197,closed_forest_unknown,2019-01-01,985.835353369107
227,closed_forest_unknown,2019-01-01,3329.62227211182
3305,closed_forest_unknown,2019-01-01,475.474385546097
3306,closed_forest_unknown,2019-01-01,296.218166934884
3307,closed_forest_unknown,2019-01-01,933.24082557181
3311,closed_forest_unknown,2019-01-01,4645.22299144711
3314,closed_forest_unknown,2019-01-01,9568.48121415019
12226,closed_forest_unknown,2019-01-01,3591.77234480783
12229,closed_forest_unknown,2019-01-01,1378.48843170108
12241,closed_forest_unknown,2019-01-01,4379.96641371153
12570,closed_forest_unknown,2019-01-01,1450.82754943256
12572,closed_forest_unknown,2019-01-01,2233.41613580756
20224,closed_forest_unknown,2019-01-01,5914.25910698405
20230,closed_forest_unknown,2019-01-01,1285.99907921364
28850,closed_forest_unknown,2019-01-01,3899.56959890501
30604,closed_forest_unknown,2019-01-01,980.826343230734
30605,closed_forest_unknown,2019-01-01,4243.04889210568
30606,closed_forest_unknown,2019-01-01,319.87968305192
30614,closed_forest_unknown,2019-01-01,2222.25519226575
30618,closed_forest_unknown,2019-01-01,17636.4847981095
67670,closed_forest_unknown,2019-01-01,1378.78752998589
102817,closed_forest_unknown,2019-01-01,157.136454517645
102910,closed_forest_unknown,2019-01-01,2320.12708280162
107569,closed_forest_unknown,2019-01-01,2405.82897777284
115079,closed_forest_unknown,2019-01-01,1316.53505363316
116297,closed_forest_unknown,2019-01-01,499.933401838642
220034,closed_forest_unknown,2019-01-01,16742.9440138262
301932,closed_forest_unknown,2019-01-01,326.929731355271
302086,closed_forest_unknown,2019-01-01,870.92039370023
306780,closed_forest_unknown,2019-01-01,2674.4967788127
342347,closed_forest_unknown,2019-01-01,19697.1692476775
902858,closed_forest_unknown,2019-01-01,3454.00133562088
197,cropland,2019-01-01,8693.65063476414
227,cropland,2019-01-01,55313.8949323151
3305,cropland,2019-01-01,5938.88630646164
3306,cropland,2019-01-01,718.124859265023
3307,cropland,2019-01-01,10451.7872546111
3311,cropland,2019-01-01,2916.65777482113
3314,cropland,2019-01-01,20145.2374860799
12226,cropland,2019-01-01,11526.9165330001
12229,cropland,2019-01-01,6729.35310617455
12241,cropland,2019-01-01,1770.95077256277
12570,cropland,2019-01-01,29898.3926654739
12572,cropland,2019-01-01,26981.2551079149
20224,cropland,2019-01-01,56709.6709290857
20230,cropland,2019-01-01,20178.2016127271
28850,cropland,2019-01-01,5998.56565495659
30604,cropland,2019-01-01,2067.52426499942
30605,cropland,2019-01-01,154761.208612517
30606,cropland,2019-01-01,16765.1896222838
30614,cropland,2019-01-01,90671.4268907188
30618,cropland,2019-01-01,569099.111373254
67670,cropland,2019-01-01,23260.3876162569
102910,cropland,2019-01-01,65756.1799228079
107569,cropland,2019-01-01,53262.8470852473
115079,cropland,2019-01-01,38984.5479909638
116297,cropland,2019-01-01,19326.1063341636
220034,cropland,2019-01-01,21.7510472473264
301932,cropland,2019-01-01,7077.90771975933
302086,cropland,2019-01-01,29312.8361995382
306780,cropland,2019-01-01,11420.8137022879
342347,cropland,2019-01-01,27608.2536609178
902858,cropland,2019-01-01,250871.546066403
197,herbaceous_vegetation,2019-01-01,2005.83762020001
227,herbaceous_vegetation,2019-01-01,2978.86837481103
3305,herbaceous_vegetation,2019-01-01,2980.65196710598
3306,herbaceous_vegetation,2019-01-01,797.497259789935
3307,herbaceous_vegetation,2019-01-01,558.608812659729
3311,herbaceous_vegetation,2019-01-01,1564.87739300985
3314,herbaceous_vegetation,2019-01-01,1726.63980584945
12226,herbaceous_vegetation,2019-01-01,3139.01137454695
12229,herbaceous_vegetation,2019-01-01,164.743563992846
12241,herbaceous_vegetation,2019-01-01,263.953058648577
12570,herbaceous_vegetation,2019-01-01,977.245417493719
12572,herbaceous_vegetation,2019-01-01,1138.68064416002
20224,herbaceous_vegetation,2019-01-01,4264.85555433083
20230,herbaceous_vegetation,2019-01-01,3544.06898708378
28850,herbaceous_vegetation,2019-01-01,673.165123047517
30604,herbaceous_vegetation,2019-01-01,71.5775665949672
30605,herbaceous_vegetation,2019-01-01,4288.35353326281
30606,herbaceous_vegetation,2019-01-01,2828.1309105957
30614,herbaceous_vegetation,2019-01-01,8485.09859067806
30618,herbaceous_vegetation,2019-01-01,23610.1571042517
67670,herbaceous_vegetation,2019-01-01,291.90139270255
102910,herbaceous_vegetation,2019-01-01,1429.74969435326
107569,herbaceous_vegetation,2019-01-01,2801.44937587222
115079,herbaceous_vegetation,2019-01-01,1184.07533915383
116297,herbaceous_vegetation,2019-01-01,2079.19051399847
220034,herbaceous_vegetation,2019-01-01,12380.5579448276
301932,herbaceous_vegetation,2019-01-01,1353.24466185663
302086,herbaceous_vegetation,2019-01-01,823.220921047915
306780,herbaceous_vegetation,2019-01-01,907.664208541205
342347,herbaceous_vegetation,2019-01-01,2545.26521673682
902858,herbaceous_vegetation,2019-01-01,17166.9928985834
197,herbaceous_wetland,2019-01-01,223.577535989169
227,herbaceous_wetland,2019-01-01,1011.92057427231
3305,herbaceous_wetland,2019-01-01,364.399565656036
3306,herbaceous_wetland,2019-01-01,284.376242011389
3307,herbaceous_wetland,2019-01-01,13.9102541455686
3311,herbaceous_wetland,2019-01-01,15573.0795952044
3314,herbaceous_wetland,2019-01-01,606.096400136152
12226,herbaceous_wetland,2019-01-01,15256.0802951135
12229,herbaceous_wetland,2019-01-01,217.017905663416
12241,herbaceous_wetland,2019-01-01,1039.56811192423
12570,herbaceous_wetland,2019-01-01,478.05201030806
12572,herbaceous_wetland,2019-01-01,635.000543526234
20224,herbaceous_wetland,2019-01-01,19663.4653546736
20230,herbaceous_wetland,2019-01-01,291.335066858199
28850,herbaceous_wetland,2019-01-01,3389.77003751858
30604,herbaceous_wetland,2019-01-01,420.623218814534
30605,herbaceous_wetland,2019-01-01,9518.21114669287
30606,herbaceous_wetland,2019-01-01,99.6167504355193
30614,herbaceous_wetland,2019-01-01,18.6203857312113
30618,herbaceous_wetland,2019-01-01,5886.19227340807
67670,herbaceous_wetland,2019-01-01,462.896464842102
102817,herbaceous_wetland,2019-01-01,49.7019613781005
102910,herbaceous_wetland,2019-01-01,2922.06117700277
107569,herbaceous_wetland,2019-01-01,5997.62303238342
115079,herbaceous_wetland,2019-01-01,912.851685161001
116297,herbaceous_wetland,2019-01-01,199.610869781151
220034,herbaceous_wetland,2019-01-01,199289.714772582
301932,herbaceous_wetland,2019-01-01,26.6750734174013
302086,herbaceous_wetland,2019-01-01,494.149692106025
306780,herbaceous_wetland,2019-01-01,373.770255837256
342347,herbaceous_wetland,2019-01-01,2814.02187024101
902858,herbaceous_wetland,2019-01-01,1005.80733895302
3311,no_data,2019-01-01,1.16226895463467
12241,no_data,2019-01-01,1.16226895463467
20230,no_data,2019-01-01,1.16226895463467
28850,no_data,2019-01-01,1.16226895463467
20230,open_forest_deciduous_broad_leaf,2019-01-01,1.16079007634222
30614,open_forest_deciduous_broad_leaf,2019-01-01,1.16079007634222
30618,open_forest_deciduous_broad_leaf,2019-01-01,1.16079007634222
116297,open_forest_deciduous_broad_leaf,2019-01-01,1.16079007634222
342347,open_forest_deciduous_broad_leaf,2019-01-01,322.262353726554
902858,open_forest_deciduous_broad_leaf,2019-01-01,1.16079008579254
197,open_forest_evergreen_broad_leaf,2019-01-01,2970.18675432131
227,open_forest_evergreen_broad_leaf,2019-01-01,14186.4918315422
3305,open_forest_evergreen_broad_leaf,2019-01-01,18318.3647588312
3306,open_forest_evergreen_broad_leaf,2019-01-01,4372.44832883451
3307,open_forest_evergreen_broad_leaf,2019-01-01,4794.91350973012
3311,open_forest_evergreen_broad_leaf,2019-01-01,1065.62419848679
3314,open_forest_evergreen_broad_leaf,2019-01-01,6294.2414061762
12226,open_forest_evergreen_broad_leaf,2019-01-01,1917.80644026157
12229,open_forest_evergreen_broad_leaf,2019-01-01,955.737242358072
12241,open_forest_evergreen_broad_leaf,2019-01-01,711.825494273933
12570,open_forest_evergreen_broad_leaf,2019-01-01,885.212878304643
12572,open_forest_evergreen_broad_leaf,2019-01-01,1114.21065187316
20224,open_forest_evergreen_broad_leaf,2019-01-01,3931.34348777069
20230,open_forest_evergreen_broad_leaf,2019-01-01,13121.4210733375
28850,open_forest_evergreen_broad_leaf,2019-01-01,530.064560568798
30604,open_forest_evergreen_broad_leaf,2019-01-01,8753.98105949489
30605,open_forest_evergreen_broad_leaf,2019-01-01,11363.1584182428
30606,open_forest_evergreen_broad_leaf,2019-01-01,2243.23244013193
30614,open_forest_evergreen_broad_leaf,2019-01-01,16624.887621386
30618,open_forest_evergreen_broad_leaf,2019-01-01,40088.2898743157
67670,open_forest_evergreen_broad_leaf,2019-01-01,915.898580723597
102817,open_forest_evergreen_broad_leaf,2019-01-01,1860.24207880064
102910,open_forest_evergreen_broad_leaf,2019-01-01,1346.13928272066
107569,open_forest_evergreen_broad_leaf,2019-01-01,7310.19825004881
115079,open_forest_evergreen_broad_leaf,2019-01-01,1247.92520070924
116297,open_forest_evergreen_broad_leaf,2019-01-01,5465.3460473774
220034,open_forest_evergreen_broad_leaf,2019-01-01,3913.25831842134
301932,open_forest_evergreen_broad_leaf,2019-01-01,8296.94124185875
302086,open_forest_evergreen_broad_leaf,2019-01-01,746.497578140246
306780,open_forest_evergreen_broad_leaf,2019-01-01,16696.1466680809
342347,open_forest_evergreen_broad_leaf,2019-01-01,12256.671497704
902858,open_forest_evergreen_broad_leaf,2019-01-01,26268.0431082249
197,open_forest_unknown,2019-01-01,11384.5796384906
227,open_forest_unknown,2019-01-01,48592.1661224715
3305,open_forest_unknown,2019-01-01,28431.9972643872
3306,open_forest_unknown,2019-01-01,8500.02454045722
3307,open_forest_unknown,2019-01-01,6330.41863149762
3311,open_forest_unknown,2019-01-01,14382.2482075762
3314,open_forest_unknown,2019-01-01,27277.6726746016
12226,open_forest_unknown,2019-01-01,16190.5586004714
12229,open_forest_unknown,2019-01-01,4720.47760804126
12241,open_forest_unknown,2019-01-01,6710.05279181989
12570,open_forest_unknown,2019-01-01,7855.07168480387
12572,open_forest_unknown,2019-01-01,10994.7957411459
20224,open_forest_unknown,2019-01-01,34138.1196344352
20230,open_forest_unknown,2019-01-01,20675.673744051
28850,open_forest_unknown,2019-01-01,11343.138577838
30604,open_forest_unknown,2019-01-01,17080.0532549631
30605,open_forest_unknown,2019-01-01,54053.6017055576
30606,open_forest_unknown,2019-01-01,9855.66398638265
30614,open_forest_unknown,2019-01-01,37370.4419515195
30618,open_forest_unknown,2019-01-01,156267.864184566
67670,open_forest_unknown,2019-01-01,7729.79124248265
102817,open_forest_unknown,2019-01-01,2921.94792475381
102910,open_forest_unknown,2019-01-01,15840.7105063232
107569,open_forest_unknown,2019-01-01,41046.9063132123
115079,open_forest_unknown,2019-01-01,10635.006962735
116297,open_forest_unknown,2019-01-01,15344.4146638117
220034,open_forest_unknown,2019-01-01,35961.7544091312
301932,open_forest_unknown,2019-01-01,12060.7879736843
302086,open_forest_unknown,2019-01-01,7558.98099243253
306780,open_forest_unknown,2019-01-01,25397.9046945062
342347,open_forest_unknown,2019-01-01,63608.5566694838
902858,open_forest_unknown,2019-01-01,81657.1581861973
3311,open_sea,2019-01-01,4977.13695055441
12226,open_sea,2019-01-01,10764.5140345491
220034,open_sea,2019-01-01,275356.891747746
197,permanent_water_bodies,2019-01-01,168.118485729161
227,permanent_water_bodies,2019-01-01,3922.74691211357
3305,permanent_water_bodies,2019-01-01,371.398154563612
3306,permanent_water_bodies,2019-01-01,350.522794108829
3311,permanent_water_bodies,2019-01-01,2364.25219285184
3314,permanent_water_bodies,2019-01-01,3.49169129731357
12226,permanent_water_bodies,2019-01-01,7115.32726471799
12570,permanent_water_bodies,2019-01-01,644.480847884588
12572,permanent_water_bodies,2019-01-01,668.815540876851
20224,permanent_water_bodies,2019-01-01,1315.02686519956
20230,permanent_water_bodies,2019-01-01,350.522794108894
30604,permanent_water_bodies,2019-01-01,6.93644753181338
30605,permanent_water_bodies,2019-01-01,1998.67559913663
30618,permanent_water_bodies,2019-01-01,1826.41272302229
67670,permanent_water_bodies,2019-01-01,1047.59622562929
102910,permanent_water_bodies,2019-01-01,279.015183455295
107569,permanent_water_bodies,2019-01-01,1851.10474547882
115079,permanent_water_bodies,2019-01-01,697.956458965278
116297,permanent_water_bodies,2019-01-01,351.677427795518
220034,permanent_water_bodies,2019-01-01,19586.8546974458
301932,permanent_water_bodies,2019-01-01,11.5989762644261
302086,permanent_water_bodies,2019-01-01,11.62584216564
342347,permanent_water_bodies,2019-01-01,38.9325994471133
902858,permanent_water_bodies,2019-01-01,6031.00910389423
197,shrubs,2019-01-01,317.566763259628
227,shrubs,2019-01-01,1214.71353138194
3305,shrubs,2019-01-01,4970.79256984828
3306,shrubs,2019-01-01,547.770387651494
3307,shrubs,2019-01-01,319.859974593204
3311,shrubs,2019-01-01,7098.17567482732
3314,shrubs,2019-01-01,2247.02896239716
12226,shrubs,2019-01-01,4407.3060318411
12229,shrubs,2019-01-01,314.476564243436
12241,shrubs,2019-01-01,1828.01360351298
12570,shrubs,2019-01-01,652.672021954881
12572,shrubs,2019-01-01,952.562004773873
20224,shrubs,2019-01-01,10766.0134945247
20230,shrubs,2019-01-01,927.612874749148
28850,shrubs,2019-01-01,4098.6949515561
30604,shrubs,2019-01-01,182.577562875927
30605,shrubs,2019-01-01,2771.64988469696
30606,shrubs,2019-01-01,420.732029716215
30614,shrubs,2019-01-01,1140.50496619317
30618,shrubs,2019-01-01,9439.16034951047
67670,shrubs,2019-01-01,823.253659113341
102817,shrubs,2019-01-01,48.5510981937558
102910,shrubs,2019-01-01,1426.30316530452
107569,shrubs,2019-01-01,2731.80566949987
115079,shrubs,2019-01-01,691.949162814887
116297,shrubs,2019-01-01,1381.59741776198
220034,shrubs,2019-01-01,11433.7044146678
301932,shrubs,2019-01-01,1810.3657632382
302086,shrubs,2019-01-01,617.40771627467
306780,shrubs,2019-01-01,851.605396886915
342347,shrubs,2019-01-01,5010.35392092
902858,shrubs,2019-01-01,3011.84642004966
